Teks,label
Selamat Anda mendapatkan kuota TelpRumah sebesar Rp.20000. Cek kuota di *888# atau akses My Telkomsel App.,2
"Selamat, Anda mendapatkan kuota Tsel sebesar 100SMS. Cek kuota melalui *889#. Info: www.telkomsel.com",2
Selamat Anda mendapatkan kuota Tsel sebesar  300Minutes. Cek kuota di *888# atau akses My Telkomsel App.,2
Selamat Anda mendapatkan voucher Berrybenka Rp100rb. Masukkan kode voucher TW96d saat transaksi di www.berrybenka.com/simPATI. Mau voucher lain? Hub *999*1#,2
Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#,2
Selamat Anda mendapatkan voucher Zalora Rp100rb. Masukkan kode voucher TSU59 saat transaksi di www.zalora.co.id/simPATI. Mau voucher lain? Hub *999*1#,2
"Selamat!! Anda Men’dpt hadiah Rp.75juta. Dari TELKOMSELpoin ""Periode maret"" PIN anda(33c7) Hub kntr pusat: 082113720777 Ir.Wardoyo).",1
"Selamat!!  anda Mendpt hadiah Rp. 75 juta. Dari TELKOMSEL point ""Edisi september"" Hub kntr pusat : 082375271777 (Ir. Dwi Hartanto)",1
"Selamat!! anda Mendpt hadiah Rp. 75 juta. Dari TELKOMSEL point ""Edisi september"" Hub kntr pusat",1
Selamat !!! Anda mndptkan cek tunai Rp.27jt dr PT.Bank Rakyat Indonesia pin anda:ijh76k79 u/info klik www.bri-untungbeliung.blogspot.com atau hub:021-3677-1839,1
selamat!anda mndptkan hadiah Cektunai Rp. 15jt dari INDOSAT pin_277fg49 U/info pengambilan hadiah.kunjungi website indosat www.gebyar-poinindosat.blogspot.com,1
SELAMAT anda pemenang undian POP-MIE mendapatkan hadiah 1unit MOBIL NISSAN JUKE pin anda;b89c7h9 untuk info KLIK SITUS KAMI DI; www.info-undian-pop-mie.webs.com,1
SELAMAT Anda sebagai pemenang promo UNDIAN POP-MIE GETLUCKY men-dptkan 1unit MOBIL NISSAN JUKE pin anda:b89c7h9 U/INFO Klik:www.hadiah-pop-mie-2013.webs.com,1
Selamat! Anda sudah mengaktifkan INSTINK utk dpt info menarik dari Telkomsel. Info berhenti program:*600*600#. CS:133/188,2
"Selamat, Anda telah membeli Paket Combo Kenyang  Internet As. Cek bonus di *889#.",2
Selamat!!anda telah mendapat gratis 200 sms dari SMSGIFT dari no. 6285258952502. Info CS : 133/188,2
Selamat Anda telah mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo berlaku 3 hari dan Poin senyum Anda bertambah. Cek bonus *557*8#,2
"Selamat anda telah terdaftar member M-PULSA dengan kode agen D303-111 Pin anda 1234 Saldo anda Rp,0.- untuk menambah saldo Ketik INFO Kirim ke +6287820008358",1
Selamat anda terdaftar sebagai Akun Premium! Anda sekarang bisa Top Up saldo hingga 10 juta kirim uang dan tarik tunai menggunakan DANA,2
Selamat anda terdftr diProg GRATIS Nelp 1000Mnt&1000SMS keISAT+Internet hg 1000MB CUMA dg IsiUlang mulai 10rb. isiUlang pulsamu&Nikmati bonusnya.Cekbns: *555*3#,1
Selamat Anda Terpilih Pemenang Jutawan Lazada Sebesar Rp.175jt CODE ID (KBR99D7) Info klik: www.gebyarhadiahlazada19.blogspot.com,1
SELAMAT: Anda T'rpilih L'ngsung M'ndptkan Hadiah Dr PT.TELKOMSEL Rp:75jt.U/INFO Hubungi pusat: 085245780079 Drs.H.MULYADI Pelaksana:TELKOMSEL,1
"Selamat bergabung di Tri, nikmati kuota 3GB utk 30 hari.Kuota akan diperpanjang otomatis selama pulsa cukup. Nikmati bonus kuota berlipat hingga 1GB setiap perpanjangan. Kartu otomatis menjadi non-aktif jika dlm waktu 3 bln tdk ada aktivitas sama sekali",2
Selamat datang di Bandara Int Ngurah Rai. Utk kenyamanan Ibadah anda aktifkan paket Umroh 9hr5GB30mnt telp&30smsHrg mulai 340rb. Aktifkan di *266# / MyTsel,2
Selamat Datang di Kawasan Internet Terbaik Telkomselkunjungi dan dapatkan produk Telkomsel di Booth Telkomsel BANDARA I GUSTI NGURAH RAI. SKB,2
Selamat Hari Raya Idul Fitri Mau motor baru di hari yang fitri ini? Tukar POIN mu di tsel.me/MOTOR dan menangin hadiah Motor Cuma dgn 5 POIN aja.SKB,2
Selamat! Kamu berhak mendapatkan reward internet atas pembelian paket bulanan Combo Sakti dan OMG! Cek cara redeem reward di tsel.me/mytselreward. SKB,2
Selamat kamu mendapatkan bonus langganan Disney+ Hotstar 1 Bulan atas pembelian paket Internet. Aktifkan di tsel.me/bonusdisney atau di *465*98# (SKB),2
Selamat kamu mendapatkan bonus langganan Disney+ Hotstar 1 Bulan atas pembelian paket Internet. Aktifkan di?tsel.me/bonusdisney?atau di *465*98# (SKB),2
"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0
"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",0
"Selamat,Kepada pelanggan 08157xxx Anda mendpt hadiah ke4 Dalam program POIN PLUS PLUS INDOSAT No.PIN:277fg49 info klik www.poinplus-plus-7887-2013.webs.com",1
Selamat KPD pemilik NO simCARD 085643XXXXXX mendapatkan . UANG TUNAI Rp 49jt dari PT.INDOSAT pin:RWD2749 www.indosat-poin-2013.jimdo.com atau HUB 085693577707 !spam!,1
Selamat Kuota Internet Pendidikan bantuan Kemendikbud berlaku 30 hari anda telah aktif. tnc tsel.me/kuotabelajar. SKB,2
Selamat Kuota Internet Pendidikan bantuan Kemendikbud berlaku 75 hari telah aktif di 29 Nov. Cek Kuota di tsel.me/1 atau di *888# T&C klik tsel.me/kuotabelajar,2
Selamat! Layanan All Net Anda telah aktif. Nikmati beragam layanan lainnya di *999#,2
Selamat! Layanan RechargeFreedom Anda telah aktif. Nikmati beragam layanan lainnya di *999#,2
Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0
Selamat! No Anda Terpilih M-dptkan kejutan HADIAH langsung Dari 3care kode Pemenang anda b89c7h9 Utk Info Lenkap kunjungi web kami www.hadiahT3care.blogspot.com,1
"Selamat Nomor 3care Anda terpilih Mendptkan HADIAH 1unit mobil TOYOTA YARIS, Pin pemenang anda:(8jf2177). U/Info Cek di: www.caretri.blogspot.com",1
selamat nomor 3Care anda terpilih mendptkan Hadiah Honda Jazz RS dr program Undian 3care PIN:792RW1F7 Info klik: www.tricare2016.jimdo.com Nih BANK BRI No Rekening:  313.0100.5936.535 Atas Nama: Bayu Alamsyah,1
Selamat No.SIM Card Anda M-dptkan HADIAH {1} UNIT MOBIL TOYOTA YARIS PIN:8JF2177 U/INFO Hub: 0895343233477 klik www.info-hadiahtricare.blogspot.co.id awas penipuan,1
"Selamat,No SimCard Anda Resmi M-dptkan HADIAH 1 Unit HONDA JAZZ Dari, Tri 3Care PIN PEMENANG Anda 25ZT67KM U/Info Cek Pin Klik: www.infohadiahtricare.ml",1
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0
Selamat Paket 10GB Kuota Belajar /30 hari Rp 10 telah aktif berlaku s/d tgl 15/10/2020 pkl. 23:59 WIB. Pastikan kamu memiliki kuota utama yang aktif. Info : 188.,2
Selamat Paket 4G Ceria 3GB AllNet 17GB 4G 30 Mnt Tsel /7 hari Rp 6000 telah aktif berlaku s/d tgl 23/07/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket 50 SMS ke semua operator Anda telah aktif. Cek kuota di *888#,2
Selamat Paket 5 GB /1 hari Rp 15000 telah aktif berlaku s/d tgl 10/04/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Anda telah aktif. Cek kuota di *889#,2
Selamat Paket BBM Gratis Anda telah diaktifkan. Paket BBM ini berlaku untuk 30 hari,2
Selamat Paket Combo 4.5 GB 2 GB OMG! 100 Menit Tsel 60 SMS Tsel selama 30 hari Rp63000 telah aktif berlaku s/d tgl 02/12/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 08/03/2021 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 13/02/2021 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 23/01/2021 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 24/03/2021 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 25/11/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 25/12/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti 6 GB 300 Menit Tsel 400 SMS Tsel dan Voucher Rise of Nowlin Rp50000 /30 hari Rp 58000 telah aktif berlaku s/d tgl 30/03/2021 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Combo Sakti Unlimited 13 GB 150 Mnt Tsel 400 SMS Tsel dan Bebas Akses WA Line Music Max Game Max FB & IG untuk 30 hari Rp 56000 telah aktif berlaku s/d tgl 06/09/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
"Selamat Paket Flash 10 MB (1 hari) Rp.2500 telah diaktifkan, berlaku s/d tgl 07/08/2016 pk. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",2
Selamat Paket Gimmick Dunia Games 2GB /3 hari Rp 0 telah aktif berlaku s/d tgl 12/11/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamatpaket #Harinya4G 4GB/1hari di jaringan 4G Rp10 tlh aktif  berlaku s/d tgl 05/09/2019 pukul 23:59 WIB. Pastikan pengaturan HP di 4G/LTE. Cek kuota di MyTsel Apps atau hub *363#. Info:188.,2
Selamat Paket Internet 10 GB /2 hari Rp 10 telah aktif berlaku s/d tgl 01/11/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 2 GB 2 GB MAXstream selama 30 hari Rp34000 telah aktif berlaku s/d tgl 17/09/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 2 GB 2 GB OMG! selama 30 hari Rp34000 telah aktif berlaku s/d tgl 14/11/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 2 GB /2 hari Rp 10 telah aktif berlaku s/d tgl 23/07/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 4.5 GB 2 GB MAXstream selama 30 hari Rp58000 telah aktif berlaku s/d tgl 15/10/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 500 MB /2 hari Rp 10 telah aktif berlaku s/d tgl 09/10/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat Paket Internet 5 GB /2 hari Rp 10 telah aktif berlaku s/d tgl 11/08/2019 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
Selamat paket Nelpon Rumah Anda telah aktif. Anda mendapat pulsa Rp20.000 untuk Nelpon Rumah/Telkom (dgn kode Area) sd 23:59. Cek kuota di *888#,2
Selamat Paket Pulsa Rp25000 /3 hari Rp 0 telah aktif berlaku s/d tgl 15/12/2020 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.,2
"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0
Selamat! Spesial untuk Anda pelanggan Halo Kick nikmati bebas berlangganan HOOQ selama 2 bulan. Tonton Mendadak Kaya & ribuan film lain sekarang klik http://to.hooq.tv/t7ugak9c7 atau download aplikasinya https://on.hooq.tv/welcomenew,2
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2016-08-07 23:59:59.",2
Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0
Selamat ulang tahun semoga panjang umur dan sehat selalu,0
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0
"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",0
Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,0
Semangat BELAJAR dg Paket Spesial Internet 20GB (3GB +17GB 4G) +30 min OnNet utk 7 hari CUMA Rp6Rb! Beli dg balas mbjj ke SMS ini atau ke tsel.me/hotoffer,2
"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",0
Semarakkan Ramadhan & Idul Fitri dengan silaturrahim melalui Kuota Unlimited Whatsapp Video Call hanya Rp 2.500/2 jam. Dapatkan segera di tsel.me/e-silaturrahmi,2
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",0
Seminar Bisnis TourTravel Menghdirkn Pakar TourTravel HM Ardans Peraih penghargaan Mentri UKM Minggu20JAN19 Hotel Ibis DPS  Daftar: Nama_NoHP WA 0811387668,1
"Seminar ke Denpasar Bali mewakili kemahasiswaan & kewirausahaan dapat biaya transport Rp 10 juta. Nomor Peserta 100/semnas/9997175/dikti/2011. Direktur Kemahasiswaan DIKTI Prof. Dr. Joko Purwanto, M.Si. Hubungi 081281108799 Wahyudin Zarkasi. No. referensi PTX:001/3591/0100/1572/503",1
Semoga Allah bersama kita Semua.,0
semoga cepat sembuh pak.,0
"semua udah masuk kok, cuma database sindo memang nggak real time.",0
Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,0
Sensasi seru main game yang belum pernah ada. Ayo bergabung dengan para heroes di Game HIT. Download Gratis di http://bit.ly/2c6jsXN,2
Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,0
Sepupu ane baru masuk kuliah,0
Sering Facebook-an di HP lebih irit pakai kuota harian mulai 1GB per hari cukup dengan Rp.3000. Aktifkan di *363*847# .SKB #TerusBergerakMaju,2
Sering habis kuota saat beraktivitas? Upgrade plan XL PRIORITAS Anda ke myPRIO Gold HANYA Rp127.500 (normal 150rb). Aktifkan di myXL Postpaid atau *123#. UP089A,2
Sering streaming/chatting? #LebihMaksimal dgn EKSTRA KUOTA Harian. Mulai 5Ribu dapatkan kuota hingga 20GB. Aktifkan di *363*3#.  Info tsel.me/ekh  . SKB,2
Sering Youtube-an di HP lebih irit pakai kuota harian mulai 1GB per hari cukup dengan Rp3000. Aktifkan di *363*847# .SKB #TerusBergerakMaju,2
SERTA Hot Offer! Tunjukkan SMS ini & dptkan Disc up to 50% &Bonus BedSet+Gift 1 Lavender Pillow utk pembelian matras di SOGO EP bit.ly/sogodap SKB Promo*606#,2
SERTA Mattress Offer! Tunjukkan SMS ini & Dapatkan Disc 64% utk pembelian Bantal Serta Nano Gel di Atrium Forum SOGO MKG bit.ly/DAPpromo SKB Promo*606#,1
Serta Promo! Tunjukkan SMS ini &  dapatkan Pillow/Bolster Protector utk pembelian Serta NanoGel Collection di SOGO &  Seibu PS bit.ly/DAPpromo SKB Promo*606#,1
Sertifikat vaksinasi ke-1 William Lucianto Santoso (NIK: 31xxx03) tersedia di https://asset.pedulilindungi.id/certificate-vaccine/certificate-sertifikat1602c94e15a0a9f78f2471c8e.png. PERHATIAN:hanya diakses yg bersangkutan! Bila ada keluhan pasca vaksin hub dokter,0
Sertifikat vaksinasi ke-2 William Lucianto Santoso (NIK: 31xxx03) tersedia di https://asset.pedulilindungi.id/cert/2/26fd/5144/602c94e15a0a9f78f2471c8e.png. PERHATIAN:hanya diakses yg bersangkutan! Bila ada keluhan pasca vaksin hub dokter,0
"Seru banget main 8 Ball Pool, pakai pulsa bisa banget loh Bro untuk beli koin games lainnya, cek caranya di http://tsel.me/jajanonline",2
Sesuai UU No. 10 Tahun 2020 berlaku tarif tunggal bea meterai Rp10rb utk dokumen/tagihan di atas Rp5jt per tgl 1 Januari 21. Info: bit.ly/beameterai21 BM003A,2
Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,0
Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,0
Sewa Mobil CUMA 99RIBU tambahan CASHBACK 100% di MOVIC. Download & masukkan kode vouchernya: SEWALAGI. S&K Berlaku. Movic #SewaUntukSemua. Klik tsel.me/getpromo,1
Sewa mobil seharian cuma Rp99ribu. LEBIH HEMAT mudik pakai MOVIC. Download dan masukkan kode vouchernya: MOVICMUDIK. S&K Berlaku.  bit.ly/MovicPromo,2
ShopeePay: Kode verifikasi: 259541. Berlaku 5 menit. JANGAN BERIKAN kode kepada siapapun TERMASUK TIM SHOPEE - jKPmMcdNAgI,3
ShopeePay: Kode verifikasi: 552474. Berlaku 5 menit. JANGAN BERIKAN kode kepada siapapun TERMASUK TIM SHOPEE - jKPmMcdNAgI,3
ShopeePay: Kode verifikasi: 775630. Berlaku 5 menit. JANGAN BERIKAN kode kepada siapapun TERMASUK TIM SHOPEE - jKPmMcdNAgI,3
ShopeePay: Kode verifikasi: 810818. Berlaku 5 menit. JANGAN BERIKAN kode kepada siapapun TERMASUK TIM SHOPEE - jKPmMcdNAgI,3
Shut up reetraf,0
Siapkan kuota besar utk terus beraktivitas dr rumah! Upgrade ke PRIO Gold 20GB DISKON 15% jd Rp127.500 (normal 150rb). Upgrade di myXL Postpaid / *123#. UP077A,2
Siaran TV kurang jelas?Ganti Antena Parabola Jaman NowGambar JernihGratis Puluhan chanel selamanyaHanya 850rb  Hub 081386960358 wa http://wa.me/6281386960358,1
silahkan berkas dambil di ruang saya,0
"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",0
Silahkan tebak umurnya~,0
SIMCARD Anda adalah pemenang Gebyar isi ulang TRI 2015 dengan PIN:7N77F33 lakukan verifikasi sekarang juga hanya di www.idtricare.blogspot.com,1
SIM Card anda M-dptkan HADIAH 1 YUNIT MOBIL TOYOTA YARIS No.pin pemenang Anda [8JF2177] U/INFO www.hadiahtricare.blogspot.com,1
Sisa kuota Internet Anda kurang dari 200MB. Cek kuota dan beli paket di tsel.me/tsel1 atau *363#,2
Sisa kuota Internet Promo Halo Kick Anda 1.58GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Cek kuota di MyTelkomsel App atau hub *111#. Info 188,2
Sisa kuota Internet Promo Halo Kick Anda 1.59GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Cek kuota di MyTelkomsel App atau hub *111#. Info 188,2
Sisa kuota Internet Promo Halo Kick Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Cek kuota di MyTelkomsel App atau hub *111#. Info 188,2
skdr lnformaslada kendala masalah ekonoml kaml menawarkan Plnjaman Tanpa survey Bunga 2%/thn mlnlmaL 5jta-500jta u/lnfo Whatsapp; 082248698408,1
Skrg ini perlu banget ya bisa bhs inggris? Yuk nonton GRATIS english lesson bareng mentor terbaik Cambridge Assessment English & Cakap di Ilmupedia tsel.me/ioc,2
"Slmat No anda m-dpt dana bantuan Rp.55jt'dr PT SIDOMUNCUL u/info hub;ir,HJ,MULIYADI 0852-3377-1855 PELAKSANA;PT SIDOMUNCUL",1
Slmt Kpd Akun Aki*** Mnang 86jt Brmain di JUPITERQQ8.COM di permainan BNDRQ. Seneng Brmain TEAM Bisa Ke (WA Official : +85517586020). JANGAN TAKUT MENANG !!,1
"SLMT!-No Anda M-dpt 1-unit Mobil all New AVANZA,Dari TELKOMSELpoin PIN_pmenan anda b89c7h9)U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com",1
SLMT!!! NO anda m-dpt mobil AVANZA dr kartu AS. di undi td malam di metro TV PKL 23:00.info.kunjungi almt kami:www.Priode-.webs.com/hub:0016282190254447.TSEL,1
SLMT!!! NO anda m-dpt mobil AVANZA dr kartu AS di undi td malam di metro TV pkl : 23.00 wib u/info klik : www.telkomsell.jimdo atau/Hub : 0016285286552555,1
"SLMT!! No Anda men-dpt hadiah dr:pengundian PT.TELKOMSEL No pin b89c7... Untuk melihat Hadiah Anda, silakan klik : www.telkomselpoin2222.webs.com",1
Slmt!!No anda Mendpt hadiah Rp.75jt.dari TELKOMSELpoin Diundi tadi mlm Pukul.23:30.wib Di RCTI.info Hub: 085217777509 Drs.H.SRIANTO Pengirim: +777,1
Slmt!! No anda Mendpt hadiah Rp. 75 juta. dari TELKOMSEL poin. Diundi tadi mlm Pukul 23:30.wib Di RCTI.Info Hub : 085377177138.IR. SERIANTO. Pengirim : *777,1
Slmt No Anda mendptkan Hadiah 1 unit MOBIL HONDA jazz dr promo TRI CARE 2016 dgn PIN PEMENANG:454647LM lnfo Klik:www.kejutanbimatri.blogspot.com,1
Slmt!! No Anda Men-dptkan Hadiah dr Pengundian Poin Plus Plus INDOSAT No Pin(d377hi8) info Pemenang silahkan klik www.kejutan-indosatpoinplusplus2013.webs.com,1
Slmt!! No Anda Men-dptkan Hadiah dr Pengundian Poin Plus Plus INDOSAT No Pin(d377hi8)Utk info Pemenang silahkan klik www.kejutan-indosatpoinplus2013.webs.com,1
